smiles,InChI Codes,InChI Keys,ChEMBL_IDs,target_molecule_pref_name,# Known Targets,Known Targets,document_journal,target_organism,nAcid,nBase,nAromAtom,nAromBond,nAtom,nHeavyAtom,nSpiro,nBridgehead,nHetero,nH,nB,nC,nN,nO,nS,nP,nF,nCl,nBr,nI,nX,nBonds,nBondsO,nBondsS,nBondsD,nBondsT,nBondsA,nBondsM,nBondsKS,nBondsKD,nHBAcc,nHBDon,Lipinski,GhoseFilter,nRing,n3Ring,n4Ring,n5Ring,n6Ring,n7Ring,n8Ring,n9Ring,n10Ring,n11Ring,n12Ring,nG12Ring,nHRing,n3HRing,n4HRing,n5HRing,n6HRing,n7HRing,n8HRing,n9HRing,n10HRing,n11HRing,n12HRing,nG12HRing,naRing,n3aRing,n4aRing,n5aRing,n6aRing,n7aRing,n8aRing,n9aRing,n10aRing,n11aRing,n12aRing,nG12aRing,naHRing,n3aHRing,n4aHRing,n5aHRing,n6aHRing,n7aHRing,n8aHRing,n9aHRing,n10aHRing,n11aHRing,n12aHRing,nG12aHRing,nARing,n3ARing,n4ARing,n5ARing,n6ARing,n7ARing,n8ARing,n9ARing,n10ARing,n11ARing,n12ARing,nG12ARing,nAHRing,n3AHRing,n4AHRing,n5AHRing,n6AHRing,n7AHRing,n8AHRing,n9AHRing,n10AHRing,n11AHRing,n12AHRing,nG12AHRing,nFRing,n4FRing,n5FRing,n6FRing,n7FRing,n8FRing,n9FRing,n10FRing,n11FRing,n12FRing,nG12FRing,nFHRing,n4FHRing,n5FHRing,n6FHRing,n7FHRing,n8FHRing,n9FHRing,n10FHRing,n11FHRing,n12FHRing,nG12FHRing,nFaRing,n4FaRing,n5FaRing,n6FaRing,n7FaRing,n8FaRing,n9FaRing,n10FaRing,n11FaRing,n12FaRing,nG12FaRing,nFaHRing,n4FaHRing,n5FaHRing,n6FaHRing,n7FaHRing,n8FaHRing,n9FaHRing,n10FaHRing,n11FaHRing,n12FaHRing,nG12FaHRing,nFARing,n4FARing,n5FARing,n6FARing,n7FARing,n8FARing,n9FARing,n10FARing,n11FARing,n12FARing,nG12FARing,nFAHRing,n4FAHRing,n5FAHRing,n6FAHRing,n7FAHRing,n8FAHRing,n9FAHRing,n10FAHRing,n11FAHRing,n12FAHRing,nG12FAHRing,nRot,RotRatio,SLogP,SMR,TopoPSA(NO),TopoPSA,MW,AMW,n13Ring,n14Ring,n15Ring,n16Ring,n17Ring,n18Ring,n19Ring,n20Ring,n21Ring,n22Ring,n23Ring,n24Ring,n25Ring,n26Ring,n27Ring,n28Ring,n29Ring,n30Ring,n31Ring,n32Ring,n33Ring,n34Ring,n35Ring,n36Ring,n37Ring,n38Ring,n39Ring,n40Ring,n41Ring,n42Ring,n43Ring,n44Ring,n45Ring,n46Ring,n47Ring,n48Ring,n49Ring,n50Ring,n51Ring,n52Ring,n53Ring,n54Ring,n55Ring,n56Ring,n57Ring,n58Ring,n59Ring,n60Ring,n61Ring,n62Ring,n63Ring,n64Ring,n65Ring,n66Ring,n67Ring,n68Ring,n69Ring,n70Ring,n71Ring,n72Ring,n73Ring,n74Ring,n75Ring,n76Ring,n77Ring,n78Ring,n79Ring,n80Ring,n81Ring,n82Ring,n83Ring,n84Ring,n85Ring,n86Ring,n87Ring,n88Ring,n89Ring,n90Ring,n91Ring,n92Ring,n93Ring,n94Ring,n95Ring,n96Ring,n97Ring,n98Ring,n99Ring,SmallestRS,LargestRS,nSugars,core_ester
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](OC)[C@@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)N(C)C[C@H](C)[C@@H](OC)[C@]1(C)OC,"InChI=1S/C42H80N2O12/c1-19-31-42(10,51-18)35(47-14)24(2)23-44(13)25(3)21-40(8,49-16)36(56-39-33(45)30(43(11)12)20-26(4)52-39)27(5)34(28(6)38(46)54-31)55-32-22-41(9,50-17)37(48-15)29(7)53-32/h24-37,39,45H,19-23H2,1-18H3/t24-,25+,26+,27-,28+,29+,30+,31+,32-,33+,34-,35+,36+,37-,39-,40+,41+,42+/m0/s1",GIUNIUWXQXCEIG-RQEABVBVSA-N,CHEMBL3038225,,,,,None,0,2,0,0,136,56,0,0,14,80,0,42,2,12,0,0,0,0,0,0,0,138,58,137,1,0,0,1,137,1,14,1,False,False,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.18965517199999998,4.5171,213.3398,136.08,136.08,804.5711259999999,5.915964162000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,15.0,2,1
CC[C@H]1OC(=O)[C@H](C)[C@@H](OC2CC(C)(OC)C(O)C(C)O2)[C@H](C)[C@@H](OC2OC(C)CC(N(C)C)C2O)[C@](C)(O)C[C@@H](C)[C@H](NCCCCCO)[C@H](C)[C@@H](O)[C@]1(C)O,"InChI=1S/C42H80N2O13/c1-14-30-42(10,51)35(47)25(4)32(43-18-16-15-17-19-45)23(2)21-40(8,50)37(57-39-33(46)29(44(11)12)20-24(3)53-39)26(5)34(27(6)38(49)55-30)56-31-22-41(9,52-13)36(48)28(7)54-31/h23-37,39,43,45-48,50-51H,14-22H2,1-13H3/t23-,24?,25+,26+,27-,28?,29?,30-,31?,32+,33?,34+,35-,36?,37-,39?,40-,41?,42-/m1/s1",RQGKCPDSXNEPTI-JCZALCDHSA-N,CHEMBL104802,,,,,,0,2,0,0,137,57,0,0,15,80,0,42,2,13,0,0,0,0,0,0,0,139,59,138,1,0,0,1,138,1,15,7,False,False,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.22033898300000002,2.3373,213.9785,209.1,209.1,820.5660406000001,5.989533142999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,14.0,2,1
CC[C@H]1OC(=O)[C@H](C)[C@@H](OC2CC(C)(OC)C(O)C(C)O2)[C@H](C)[C@@H](OC2OC(C)CC(N(C)C)C2O)[C@](C)(O)C[C@@H](C)[C@H](NCC(C)(C)CO)[C@H](C)[C@@H](O)[C@]1(C)O,"InChI=1S/C42H80N2O13/c1-16-29-42(12,51)34(47)24(4)31(43-20-39(8,9)21-45)22(2)18-40(10,50)36(57-38-32(46)28(44(13)14)17-23(3)53-38)25(5)33(26(6)37(49)55-29)56-30-19-41(11,52-15)35(48)27(7)54-30/h22-36,38,43,45-48,50-51H,16-21H2,1-15H3/t22-,23?,24+,25+,26-,27?,28?,29-,30?,31+,32?,33+,34-,35?,36-,38?,40-,41?,42-/m1/s1",GAQVRNGYQHKFHK-SHWZHFBISA-N,CHEMBL317880,,,,,None,0,2,0,0,137,57,0,0,15,80,0,42,2,13,0,0,0,0,0,0,0,139,59,138,1,0,0,1,138,1,15,7,False,False,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.186440678,2.1932,213.9085,209.1,209.1,820.5660406000001,5.989533142999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,14.0,2,1
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@](O)(CCCOC)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,"InChI=1S/C42H80N2O13/c1-16-31-41(10,49)35(46)28(6)44(13)23-24(2)21-39(8,48)36(57-38-33(45)30(43(11)12)20-25(3)53-38)26(4)34(27(5)37(47)55-31)56-32-22-40(9,52-15)42(50,29(7)54-32)18-17-19-51-14/h24-36,38,45-46,48-50H,16-23H2,1-15H3/t24-,25-,26+,27-,28-,29+,30+,31-,32+,33-,34+,35-,36-,38+,39-,40-,41-,42-/m1/s1",VOKJIEPNDYBMAJ-ASIIUGTMSA-N,CHEMBL294380,,,,,None,0,2,0,0,137,57,0,0,15,80,0,42,2,13,0,0,0,0,0,0,0,139,59,138,1,0,0,1,138,1,15,5,False,False,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.186440678,2.6975,214.232,189.31,189.31,820.5660406000001,5.989533142999999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,15.0,2,1
CC[C@H]1OC(=O)[C@H](C)[C@@H](OC2CC(C)(OC)C(O)C(C)O2)[C@H](C)[C@@H](OC2OC(C)CC(N(C)C)C2O)[C@](C)(O)C[C@@H](C)[C@H](NCCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O,"InChI=1S/C42H80N2O14/c1-15-30-42(10,50)35(46)25(4)32(43-16-17-53-19-18-51-13)23(2)21-40(8,49)37(58-39-33(45)29(44(11)12)20-24(3)54-39)26(5)34(27(6)38(48)56-30)57-31-22-41(9,52-14)36(47)28(7)55-31/h23-37,39,43,45-47,49-50H,15-22H2,1-14H3/t23-,24?,25+,26+,27-,28?,29?,30-,31?,32+,33?,34+,35-,36?,37-,39?,40-,41?,42-/m1/s1",DJPQLIDFESCGQC-JCZALCDHSA-N,CHEMBL320498,,,,,None,0,2,0,0,138,58,0,0,16,80,0,42,2,14,0,0,0,0,0,0,0,140,60,139,1,0,0,1,139,1,16,6,False,False,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.233333333,1.8377,215.7367,207.33,207.33,836.5609552,6.0620359079999995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,14.0,2,1
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)[C@H](OCCNS(C)(=O)=O)[C@H](C)[C@@H](O)[C@]1(C)O,"InChI=1S/C42H80N2O15S/c1-16-30-42(12,50)35(46)25(6)33(54-18-17-43-60(15,51)52)23(4)20-40(10,49)37(59-39-32(45)29(19-24(5)55-39)44(13)22(2)3)26(7)34(27(8)38(48)57-30)58-31-21-41(11,53-14)36(47)28(9)56-31/h22-37,39,43,45-47,49-50H,16-21H2,1-15H3/t23-,24-,25+,26+,27-,28+,29+,30-,31+,32-,33+,34+,35-,36+,37-,39+,40-,41-,42-/m1/s1",RCHDXTFHTMGNSN-ZUWKPDOCSA-N,CHEMBL1269444,None,1.0,CHEMBL3879801,RCHDXTFHTMGNSN-ZUWKPDOCSA-N,,0,1,0,0,140,60,0,0,18,80,0,42,2,15,1,0,0,0,0,0,0,142,62,139,3,0,0,3,139,3,16,6,False,False,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.20967741899999998,1.9295,223.0495,232.24,240.62,884.5279409,6.31805672,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,14.0,2,1
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)[C@H](OCCNC(=N)N)[C@H](C)[C@@H](O)[C@]1(C)O,"InChI=1S/C42H80N4O13/c1-15-29-42(12,52)34(48)24(6)32(54-17-16-45-39(43)44)22(4)19-40(10,51)36(59-38-31(47)28(18-23(5)55-38)46(13)21(2)3)25(7)33(26(8)37(50)57-29)58-30-20-41(11,53-14)35(49)27(9)56-30/h21-36,38,47-49,51-52H,15-20H2,1-14H3,(H4,43,44,45)/t22-,23-,24+,25+,26-,27+,28+,29-,30+,31-,32+,33+,34-,35+,36-,38+,40-,41-,42-/m1/s1",KEXKLRKVSLEQLL-UWOYZALLSA-N,CHEMBL1269446,None,1.0,CHEMBL3879801,KEXKLRKVSLEQLL-UWOYZALLSA-N,,0,4,0,0,139,59,0,0,17,80,0,42,4,13,0,0,0,0,0,0,0,141,61,139,2,0,0,2,139,2,15,8,False,False,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.196721311,1.86337,220.1198,247.97,247.97,848.5721886,6.104835888999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,14.0,2,1
CCNC(=O)NCCN1C[C@H](C)C[C@@](C)(O)[C@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](C)[C@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@H]1C,"InChI=1S/C42H80N4O13/c1-15-30-42(11,53)34(48)27(7)46(18-17-44-39(51)43-16-2)22-23(3)20-40(9,52)36(59-38-32(47)29(45(12)13)19-24(4)55-38)25(5)33(26(6)37(50)57-30)58-31-21-41(10,54-14)35(49)28(8)56-31/h23-36,38,47-49,52-53H,15-22H2,1-14H3,(H2,43,44,51)/t23-,24-,25+,26-,27-,28+,29+,30-,31+,32-,33+,34-,35+,36-,38+,40-,41-,42-/m1/s1",NGTWMUQFTIRDMA-XQPDVBPDSA-N,CHEMBL1774624,None,1.0,CHEMBL364,NGTWMUQFTIRDMA-XQPDVBPDSA-N,"Homo sapiens,None,Escherichia coli K-12",0,2,0,0,139,59,0,0,17,80,0,42,4,13,0,0,0,0,0,0,0,141,61,139,2,0,0,2,139,2,15,7,False,False,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.18032786899999997,1.59,220.1974,221.21,221.21,848.5721886,6.104835888999999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,15.0,2,1
CCCCNC[C@]1(O)[C@H](C)O[C@@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3O)[C@](C)(O)C[C@@H](C)CN[C@H](C)[C@@H](O)[C@](C)(O)[C@@H](CC)OC(=O)[C@@H]2C)C[C@@]1(C)OC,"InChI=1S/C42H81N3O12/c1-15-17-18-43-23-42(51)29(8)54-32(21-40(42,10)52-14)56-34-26(5)36(57-38-33(46)30(45(12)13)19-25(4)53-38)39(9,49)20-24(3)22-44-28(7)35(47)41(11,50)31(16-2)55-37(48)27(34)6/h24-36,38,43-44,46-47,49-51H,15-23H2,1-14H3/t24-,25-,26+,27-,28-,29+,30+,31-,32+,33-,34+,35-,36-,38+,39-,40-,41-,42+/m1/s1",TWFUXNAHCRCUBG-CAIRCFMVSA-N,CHEMBL2114273,,,,,Plasmodium falciparum,0,3,0,0,138,57,0,0,15,81,0,42,3,12,0,0,0,0,0,0,0,140,59,139,1,0,0,1,139,1,15,7,False,False,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.20338983100000002,2.3184,216.2724,200.9,200.9,819.582025,5.939000181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,15.0,2,1
CCCCNC[C@@]1(O)[C@H](C)O[C@@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3O)[C@](C)(O)C[C@@H](C)CN[C@H](C)[C@@H](O)[C@](C)(O)[C@@H](CC)OC(=O)[C@@H]2C)C[C@@]1(C)OC,"InChI=1S/C42H81N3O12/c1-15-17-18-43-23-42(51)29(8)54-32(21-40(42,10)52-14)56-34-26(5)36(57-38-33(46)30(45(12)13)19-25(4)53-38)39(9,49)20-24(3)22-44-28(7)35(47)41(11,50)31(16-2)55-37(48)27(34)6/h24-36,38,43-44,46-47,49-51H,15-23H2,1-14H3/t24-,25-,26+,27-,28-,29+,30+,31-,32+,33-,34+,35-,36-,38+,39-,40-,41-,42-/m1/s1",TWFUXNAHCRCUBG-ASIIUGTMSA-N,CHEMBL96349,,,,,None,0,3,0,0,138,57,0,0,15,81,0,42,3,12,0,0,0,0,0,0,0,140,59,139,1,0,0,1,139,1,15,7,False,False,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.20338983100000002,2.3184,216.2724,200.9,200.9,819.582025,5.939000181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,15.0,2,1
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@](O)(CNC(C)(C)C)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN[C@H](C)[C@@H](O)[C@]1(C)O,"InChI=1S/C42H81N3O12/c1-17-30-41(13,50)34(47)27(6)43-21-23(2)19-39(11,49)35(57-37-32(46)29(45(14)15)18-24(3)53-37)25(4)33(26(5)36(48)55-30)56-31-20-40(12,52-16)42(51,28(7)54-31)22-44-38(8,9)10/h23-35,37,43-44,46-47,49-51H,17-22H2,1-16H3/t23-,24-,25+,26-,27-,28+,29+,30-,31+,32-,33+,34-,35-,37+,39-,40-,41-,42+/m1/s1",PHMUGOPTESSKJH-HFOGJTIKSA-N,CHEMBL2114272,,,,,Plasmodium falciparum,0,3,0,0,138,57,0,0,15,81,0,42,3,12,0,0,0,0,0,0,0,140,59,139,1,0,0,1,139,1,15,7,False,False,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.152542373,2.3168,216.2504,200.9,200.9,819.582025,5.939000181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,15.0,2,1
